,business_id,name,city,categories,review_id,user_id,stars
4750855,QD6WyyGUW2dYNWmCVVIIUw,"""All Good""",Edinburgh,Food;Restaurants;Coffee & Tea;Sandwiches,r_tQl1x6ruIktRSj3HblBA,5iRCT4uAsyP1UoEUoxbylA,4
4750856,QD6WyyGUW2dYNWmCVVIIUw,"""All Good""",Edinburgh,Food;Restaurants;Coffee & Tea;Sandwiches,gjYobeyqnavk-GpLeVYkEQ,nhVvcPyRGLw466qHVbUjrA,4
4750857,QD6WyyGUW2dYNWmCVVIIUw,"""All Good""",Edinburgh,Food;Restaurants;Coffee & Tea;Sandwiches,aj47faPRYaBNkWpJbPrSUw,SxV1Jq7UANuSYpn42JXvOA,4
4750858,QD6WyyGUW2dYNWmCVVIIUw,"""All Good""",Edinburgh,Food;Restaurants;Coffee & Tea;Sandwiches,yWD81Ywhr3U7h3hy217U-Q,Cy1PV2TdYeDFA16mUOlr3Q,4
4750859,QD6WyyGUW2dYNWmCVVIIUw,"""All Good""",Edinburgh,Food;Restaurants;Coffee & Tea;Sandwiches,GN94O73My5Zlccql5PLveQ,W1Nl6_R7amuZ6NStXI3uBA,5
4750860,QD6WyyGUW2dYNWmCVVIIUw,"""All Good""",Edinburgh,Food;Restaurants;Coffee & Tea;Sandwiches,tKgZE9OY_cO_zsStvzXEaQ,9nUtGoOnZMPlZdUQV_aqTA,4
4750861,QD6WyyGUW2dYNWmCVVIIUw,"""All Good""",Edinburgh,Food;Restaurants;Coffee & Tea;Sandwiches,lOUXoXB_F2QRZN6uiOP6NA,o0WGr8L3BWfH2Bslpnqw6g,4
4755920,yy468CfwPYaPB6UDKhr3mQ,"""Potatoland""",Edinburgh,Fast Food;Restaurants,HeQPnDZMRzgj-v1Dr8xizw,hqZiOnwZ3J1s7piCBUN6Ow,4
4755921,yy468CfwPYaPB6UDKhr3mQ,"""Potatoland""",Edinburgh,Fast Food;Restaurants,FcDoP4fOm-29P5jNsDBnZw,nhVvcPyRGLw466qHVbUjrA,3
4755922,yy468CfwPYaPB6UDKhr3mQ,"""Potatoland""",Edinburgh,Fast Food;Restaurants,9j1fcWoY--pJHAo5sx9fSw,SxV1Jq7UANuSYpn42JXvOA,3
4755923,yy468CfwPYaPB6UDKhr3mQ,"""Potatoland""",Edinburgh,Fast Food;Restaurants,shBun8Ci5fmAJWsIjueWjg,utymPwB_ESYxPzgz7Yh-IA,2
4755924,yy468CfwPYaPB6UDKhr3mQ,"""Potatoland""",Edinburgh,Fast Food;Restaurants,FrivbbQEwgCMT9Kxw8iAiQ,PEN-Ttdt8r2MEk6Q5CnYbw,3
4755925,yy468CfwPYaPB6UDKhr3mQ,"""Potatoland""",Edinburgh,Fast Food;Restaurants,n5xIDwys1RA07QLTr9KtWg,yfXqZkU5iXE07GSHzdsQBA,3
4755926,yy468CfwPYaPB6UDKhr3mQ,"""Potatoland""",Edinburgh,Fast Food;Restaurants,v1Pw_IujxmNks2hodNWrkw,9RGIvzCGHp8ELF_JgAlbZA,3
4755927,yy468CfwPYaPB6UDKhr3mQ,"""Potatoland""",Edinburgh,Fast Food;Restaurants,An7cfm4h91hyOuBhsk1diQ,OdUSlS-S6qfZFnDUCKzwEg,3
4755928,yy468CfwPYaPB6UDKhr3mQ,"""Potatoland""",Edinburgh,Fast Food;Restaurants,Wobq9WTWkZrpyZ7np0ojGA,YE3F5cZTR_xBGZC1VdRy2g,5
4755929,yy468CfwPYaPB6UDKhr3mQ,"""Potatoland""",Edinburgh,Fast Food;Restaurants,OI0e17xjx4od87IEHefclQ,GbrjLXBt14r_5QxJh25U_Q,5
4757809,7yTkMB3NH4WoJHwrpXnB0A,"""Greggs""",Edinburgh,Fast Food;Restaurants;Food;Bakeries,AiwnhGtKcwS82GDsIzpxBw,CqkdpG2tkCPQA69umlAHsA,4
4757810,7yTkMB3NH4WoJHwrpXnB0A,"""Greggs""",Edinburgh,Fast Food;Restaurants;Food;Bakeries,rlQTzTjm1xX3d85OL2QaHg,IY8cvV2SQuhJjKhRW68tFw,4
4757811,7yTkMB3NH4WoJHwrpXnB0A,"""Greggs""",Edinburgh,Fast Food;Restaurants;Food;Bakeries,OzibEmzjfbcax0FtpUY_MQ,nhVvcPyRGLw466qHVbUjrA,3
4757812,7yTkMB3NH4WoJHwrpXnB0A,"""Greggs""",Edinburgh,Fast Food;Restaurants;Food;Bakeries,pocS6sMCJKQRy_E_LHcJyw,RMOJLdLHdFai_ksWCMDOoA,4
4757813,7yTkMB3NH4WoJHwrpXnB0A,"""Greggs""",Edinburgh,Fast Food;Restaurants;Food;Bakeries,tTYPOedjSpm4ZZd-E4ladg,RvXTDScB01DbDaV7XOuE-w,4
4757814,7yTkMB3NH4WoJHwrpXnB0A,"""Greggs""",Edinburgh,Fast Food;Restaurants;Food;Bakeries,an5P_1Zk2E_sGrC2GjZ-MA,awto1-gW36q0avBVDGf_1g,2
4757815,7yTkMB3NH4WoJHwrpXnB0A,"""Greggs""",Edinburgh,Fast Food;Restaurants;Food;Bakeries,2XBO6XNOE_prkpTe87Nn9g,xXQTdJXPGOP-NUYctcQw8g,4
4757816,7yTkMB3NH4WoJHwrpXnB0A,"""Greggs""",Edinburgh,Fast Food;Restaurants;Food;Bakeries,egEZ463l-9gCHpeMUD8YUQ,o0WGr8L3BWfH2Bslpnqw6g,5
4757817,7yTkMB3NH4WoJHwrpXnB0A,"""Greggs""",Edinburgh,Fast Food;Restaurants;Food;Bakeries,f3i3zGBGVdkFR1aHptvYAw,xoGJQ9xNqpMU0GZI_v7Y_A,4
4757918,20wc6SRqbiJ6SfqAaA6-Iw,"""Henri's French Food and Wines""",Edinburgh,Cheese Shops;Food;French;Specialty Food;Restaurants;Delis,UrI1tvPQlWwtyoQINTmJ-g,UvIb5v3biEgcxWKnxf0ocg,3
4757919,20wc6SRqbiJ6SfqAaA6-Iw,"""Henri's French Food and Wines""",Edinburgh,Cheese Shops;Food;French;Specialty Food;Restaurants;Delis,wbsGWXYneAizT02gFv2mFQ,nhVvcPyRGLw466qHVbUjrA,3
4757922,20wc6SRqbiJ6SfqAaA6-Iw,"""Henri's French Food and Wines""",Edinburgh,Cheese Shops;Food;French;Specialty Food;Restaurants;Delis,PkWsIWKhauDcYAoF59m8tg,yfXqZkU5iXE07GSHzdsQBA,3
4757923,20wc6SRqbiJ6SfqAaA6-Iw,"""Henri's French Food and Wines""",Edinburgh,Cheese Shops;Food;French;Specialty Food;Restaurants;Delis,NOTE22jbDC3KFrJX5wou5w,VdAFcSPJgMvCAmp869X2gQ,4
4757924,20wc6SRqbiJ6SfqAaA6-Iw,"""Henri's French Food and Wines""",Edinburgh,Cheese Shops;Food;French;Specialty Food;Restaurants;Delis,spgagGbCUTsWvNJrzlIPbA,X2uF3C3YBD24xcgKA104Sw,4
4759795,XRk3UWg18rpVviI0uFneZA,"""56 North""",Edinburgh,Nightlife;Restaurants;Wine Bars;Bars,aWSXGLM0mH-ajli-CkaLXw,bcxcQhp0sKYd9eUnEVUzPA,3
4759798,XRk3UWg18rpVviI0uFneZA,"""56 North""",Edinburgh,Nightlife;Restaurants;Wine Bars;Bars,ZBstX_Ac9ZkBPfRCF2g75Q,frthTngbBHgSdk4j85HmEQ,2
4759799,XRk3UWg18rpVviI0uFneZA,"""56 North""",Edinburgh,Nightlife;Restaurants;Wine Bars;Bars,dAy8B4g8ra1oRgiY3T4uTg,KPY6FvT6h-r0W0HAC1Buag,3
4759802,XRk3UWg18rpVviI0uFneZA,"""56 North""",Edinburgh,Nightlife;Restaurants;Wine Bars;Bars,XjK67ui3xTQx2wYFcFRSnA,lOZKlSyQa-jSv4HZ66okGg,5
4759803,XRk3UWg18rpVviI0uFneZA,"""56 North""",Edinburgh,Nightlife;Restaurants;Wine Bars;Bars,5leO-Vm1alxN0cpXMINqIg,BhYROfCjIJsKUk22_IVHig,4
4759805,XRk3UWg18rpVviI0uFneZA,"""56 North""",Edinburgh,Nightlife;Restaurants;Wine Bars;Bars,Mn3rslFnsPlLzmSIh81TzA,IY8cvV2SQuhJjKhRW68tFw,3
4759806,XRk3UWg18rpVviI0uFneZA,"""56 North""",Edinburgh,Nightlife;Restaurants;Wine Bars;Bars,_e6jq545F-ifwjt9QJBoGQ,F0nFAY1Qi_7it_Q52n3nTw,3
4759807,XRk3UWg18rpVviI0uFneZA,"""56 North""",Edinburgh,Nightlife;Restaurants;Wine Bars;Bars,rf1dUosdHdTY9BLNh3b3jQ,eKc2gY6fPaQy3zNsbIYDvA,3
4759810,XRk3UWg18rpVviI0uFneZA,"""56 North""",Edinburgh,Nightlife;Restaurants;Wine Bars;Bars,J0-yT4lWPqvydavIQSZD7Q,6YW-IEZzzVaIYpteJlgy9g,2
4759811,XRk3UWg18rpVviI0uFneZA,"""56 North""",Edinburgh,Nightlife;Restaurants;Wine Bars;Bars,mq0kIA8zBzeGV2CJkv4YRg,nhVvcPyRGLw466qHVbUjrA,3
4759813,XRk3UWg18rpVviI0uFneZA,"""56 North""",Edinburgh,Nightlife;Restaurants;Wine Bars;Bars,wlXNA9zeGDXv-cUu8xqciA,DcpYaji0FxLFE23Z3OZXYw,3
4759814,XRk3UWg18rpVviI0uFneZA,"""56 North""",Edinburgh,Nightlife;Restaurants;Wine Bars;Bars,k-Tu4jf5Ut8PADKnqoCZAQ,SxV1Jq7UANuSYpn42JXvOA,3
4759815,XRk3UWg18rpVviI0uFneZA,"""56 North""",Edinburgh,Nightlife;Restaurants;Wine Bars;Bars,P1xe_J76fCU6xT7sqFYLqQ,RvXTDScB01DbDaV7XOuE-w,3
4759817,XRk3UWg18rpVviI0uFneZA,"""56 North""",Edinburgh,Nightlife;Restaurants;Wine Bars;Bars,Vm1kiiSh-2Gx63DJ7gwGyw,rJi2YPK6uj4FtE8R7OFQcA,1
4759820,XRk3UWg18rpVviI0uFneZA,"""56 North""",Edinburgh,Nightlife;Restaurants;Wine Bars;Bars,WYx7a8FXu8HH20M9JjpOUQ,4UQfst9jve4GCSfWpWn2uA,3
4759822,XRk3UWg18rpVviI0uFneZA,"""56 North""",Edinburgh,Nightlife;Restaurants;Wine Bars;Bars,Ma68klSVc2ZfEi49kwQB4Q,fcMTpwfLS9F5DWTqlp8ktQ,4
4759823,XRk3UWg18rpVviI0uFneZA,"""56 North""",Edinburgh,Nightlife;Restaurants;Wine Bars;Bars,NLSP4G76Dp-zWPfBDKGgYA,BcvtWhc5-1S_Dr0A3Esimg,3
4759824,XRk3UWg18rpVviI0uFneZA,"""56 North""",Edinburgh,Nightlife;Restaurants;Wine Bars;Bars,EIY76IF8cXq-1bdUVW4A8w,GN3wBXDaLLmY6Oitfy3T8g,2
4759825,XRk3UWg18rpVviI0uFneZA,"""56 North""",Edinburgh,Nightlife;Restaurants;Wine Bars;Bars,wAi0gneXs_d5rd1TjuEN8w,yfXqZkU5iXE07GSHzdsQBA,3
4759826,XRk3UWg18rpVviI0uFneZA,"""56 North""",Edinburgh,Nightlife;Restaurants;Wine Bars;Bars,DDR4md1cRBU0fEjflrcSKQ,XKEaZzncxtx4BovE2eOAdw,2
4759827,XRk3UWg18rpVviI0uFneZA,"""56 North""",Edinburgh,Nightlife;Restaurants;Wine Bars;Bars,XsziTaADVbLzIUY8fTK-ZA,6Rb1cZiuhBPILcHxfbInig,4
4759828,XRk3UWg18rpVviI0uFneZA,"""56 North""",Edinburgh,Nightlife;Restaurants;Wine Bars;Bars,HDASGE5HRVco8HwzcQR1Xw,9X8XPJCTqrsiGwsiyuJBTg,3
4759829,XRk3UWg18rpVviI0uFneZA,"""56 North""",Edinburgh,Nightlife;Restaurants;Wine Bars;Bars,wJgYCny5PU5tRTzAA-HMHA,VdAFcSPJgMvCAmp869X2gQ,3
4759833,XRk3UWg18rpVviI0uFneZA,"""56 North""",Edinburgh,Nightlife;Restaurants;Wine Bars;Bars,SjxUD5Bvbp7TCuYGm9cd9Q,o0WGr8L3BWfH2Bslpnqw6g,3
4759834,XRk3UWg18rpVviI0uFneZA,"""56 North""",Edinburgh,Nightlife;Restaurants;Wine Bars;Bars,wICwqKPmu4ChdqRCnYzkvQ,VSQyBAZyifo1kxA-ChkP9Q,4
4768675,uTKZuV3emjhnU4aSdekHcA,"""The Grind House""",Edinburgh,Restaurants;Breakfast & Brunch;Coffee & Tea;Sandwiches;Food,j_XkiZuCwAWcR_nue02UIA,CqkdpG2tkCPQA69umlAHsA,4
4768676,uTKZuV3emjhnU4aSdekHcA,"""The Grind House""",Edinburgh,Restaurants;Breakfast & Brunch;Coffee & Tea;Sandwiches;Food,8bA9qqCnV6H8VI9JsLr5QA,IY8cvV2SQuhJjKhRW68tFw,4
4768677,uTKZuV3emjhnU4aSdekHcA,"""The Grind House""",Edinburgh,Restaurants;Breakfast & Brunch;Coffee & Tea;Sandwiches;Food,ZE5f_tiFMfgUEWESoVdojA,CMOECNxIOi4677aH6ALHgw,4
4768678,uTKZuV3emjhnU4aSdekHcA,"""The Grind House""",Edinburgh,Restaurants;Breakfast & Brunch;Coffee & Tea;Sandwiches;Food,H2kJQJ1AAQthdlif0OXpbA,5iRCT4uAsyP1UoEUoxbylA,4
4768679,uTKZuV3emjhnU4aSdekHcA,"""The Grind House""",Edinburgh,Restaurants;Breakfast & Brunch;Coffee & Tea;Sandwiches;Food,gwDM3Wib-kFWW7_SQO896A,6YW-IEZzzVaIYpteJlgy9g,3
4768680,uTKZuV3emjhnU4aSdekHcA,"""The Grind House""",Edinburgh,Restaurants;Breakfast & Brunch;Coffee & Tea;Sandwiches;Food,ZA0UfcrB0T9rBlfW9ktsFQ,nhVvcPyRGLw466qHVbUjrA,4
4768681,uTKZuV3emjhnU4aSdekHcA,"""The Grind House""",Edinburgh,Restaurants;Breakfast & Brunch;Coffee & Tea;Sandwiches;Food,HTVJut7S-8mRoOAhp25GGw,SxV1Jq7UANuSYpn42JXvOA,4
4768682,uTKZuV3emjhnU4aSdekHcA,"""The Grind House""",Edinburgh,Restaurants;Breakfast & Brunch;Coffee & Tea;Sandwiches;Food,njb_DSgs_E0ABzvRO817KA,Cy1PV2TdYeDFA16mUOlr3Q,4
4768683,uTKZuV3emjhnU4aSdekHcA,"""The Grind House""",Edinburgh,Restaurants;Breakfast & Brunch;Coffee & Tea;Sandwiches;Food,aTdR0D3Qe60ZsuW7qkEyFQ,yfXqZkU5iXE07GSHzdsQBA,4
4768684,uTKZuV3emjhnU4aSdekHcA,"""The Grind House""",Edinburgh,Restaurants;Breakfast & Brunch;Coffee & Tea;Sandwiches;Food,RhKomzFadxwejrTHXlXYLA,9nUtGoOnZMPlZdUQV_aqTA,4
4768685,uTKZuV3emjhnU4aSdekHcA,"""The Grind House""",Edinburgh,Restaurants;Breakfast & Brunch;Coffee & Tea;Sandwiches;Food,p2j_VuCCVAMN3rRC54Ca_w,3XDGNCH155seEXyEQPMi_w,4
4768686,uTKZuV3emjhnU4aSdekHcA,"""The Grind House""",Edinburgh,Restaurants;Breakfast & Brunch;Coffee & Tea;Sandwiches;Food,jd5BfPcCJX0C9qECvTMrFA,OdUSlS-S6qfZFnDUCKzwEg,4
4768687,uTKZuV3emjhnU4aSdekHcA,"""The Grind House""",Edinburgh,Restaurants;Breakfast & Brunch;Coffee & Tea;Sandwiches;Food,uSO4HOosjEGvZ58tTuA4bw,Ga9DnmdmhE0Zzs_jRtmrfA,4
4768688,uTKZuV3emjhnU4aSdekHcA,"""The Grind House""",Edinburgh,Restaurants;Breakfast & Brunch;Coffee & Tea;Sandwiches;Food,WyKcZsV2MNhOfr7cpmq4jA,utRlrauZEOF_2kASsIoJ7A,3
4768689,uTKZuV3emjhnU4aSdekHcA,"""The Grind House""",Edinburgh,Restaurants;Breakfast & Brunch;Coffee & Tea;Sandwiches;Food,xCtHB0TSA7HVp0OKWqw2dw,oEshN5oq98_g23MvEnRc5A,4
4769771,FOV-33xmGcwJ8ogABhY-1g,"""The Atrium""",Edinburgh,Restaurants;Specialty Food;Food,o5ZjiDJ-YC0qEs0ZMDyy7A,25vWgsIA4HMx9Ep-TSbdOw,5
4769772,FOV-33xmGcwJ8ogABhY-1g,"""The Atrium""",Edinburgh,Restaurants;Specialty Food;Food,B6o9aW-0rJQzbOXvMg8Mlw,OvZ7cVhTcJ55yb_mtUhC1Q,4
4769919,_gPnYd3rGKRB6yo2DCcHmQ,"""Locanda de Gusti""",Edinburgh,Restaurants;Italian,hFPwpUFcGxX3w4nJOOGsyg,BhYROfCjIJsKUk22_IVHig,3
4769921,_gPnYd3rGKRB6yo2DCcHmQ,"""Locanda de Gusti""",Edinburgh,Restaurants;Italian,pXE4LfQPJXqcuRcvDd-zZw,yuFHrb8YQtVuzu0eEXvJtA,4
4769922,_gPnYd3rGKRB6yo2DCcHmQ,"""Locanda de Gusti""",Edinburgh,Restaurants;Italian,B3QdFRTZI4sCh0Tzti4UTA,4UQfst9jve4GCSfWpWn2uA,5
4769925,_gPnYd3rGKRB6yo2DCcHmQ,"""Locanda de Gusti""",Edinburgh,Restaurants;Italian,rwmQW4b4f7vC11gqpzc--g,utRlrauZEOF_2kASsIoJ7A,3
4769927,_gPnYd3rGKRB6yo2DCcHmQ,"""Locanda de Gusti""",Edinburgh,Restaurants;Italian,eM6j0TDW2lcr3cjP_DdhNQ,fKi8ZF3xpJJkgSusRubeMA,3
4769928,_gPnYd3rGKRB6yo2DCcHmQ,"""Locanda de Gusti""",Edinburgh,Restaurants;Italian,2vrsQkeOhtSeG69dQSfd4A,LURC3E0DoXYgN9aYTF3XOg,4
4769977,sqDrI3mBAuvaZcUK6vm0Fw,"""Guys Pizza Co""",Medina,Restaurants;Chicken Wings;Pizza;Burgers,_7WdivAuqHJUY5bcqX2xpA,3R3wbFhMhT-wVVtuOttHMw,4
4769979,sqDrI3mBAuvaZcUK6vm0Fw,"""Guys Pizza Co""",Medina,Restaurants;Chicken Wings;Pizza;Burgers,A2_p3H_OuJJGBU1SsBHoaA,X7n1teFGQQZQNKkln2oa7Q,3
4769981,sqDrI3mBAuvaZcUK6vm0Fw,"""Guys Pizza Co""",Medina,Restaurants;Chicken Wings;Pizza;Burgers,hmmiyt6KljD5G3a861qsKw,f_3qTJ5ENCa85Xbt5WYqog,4
4771422,JOqWln_EB_f6RUSTxl04dQ,"""Contini Cannonball""",Edinburgh,Restaurants;Italian;Scottish,rJTiYhMOAqYvLVRNTZPS1w,KPY6FvT6h-r0W0HAC1Buag,5
4771425,JOqWln_EB_f6RUSTxl04dQ,"""Contini Cannonball""",Edinburgh,Restaurants;Italian;Scottish,Qei-4lGBVWwtl9WYap--4Q,ptj5uhi0bNaUotgEmaRzrA,4
4771432,JOqWln_EB_f6RUSTxl04dQ,"""Contini Cannonball""",Edinburgh,Restaurants;Italian;Scottish,7e1LJ2aggNJ40Ajjg3-NHw,J6E6NSpJqMBib9ydbchicg,5
4771438,JOqWln_EB_f6RUSTxl04dQ,"""Contini Cannonball""",Edinburgh,Restaurants;Italian;Scottish,hDuKuFd79o1l_Z4WfF8VEA,t0lb4ZHHAAt1K10bjXIATg,3
4771440,JOqWln_EB_f6RUSTxl04dQ,"""Contini Cannonball""",Edinburgh,Restaurants;Italian;Scottish,XD2BbnH1kCVSsk1Ufg3C0A,txzOZrHK9EVY0kYjSuXkKg,3
4772224,jXigX_-U5IZst165QXWExg,"""Indaba Restaurant""",Edinburgh,African;Tapas/Small Plates;Restaurants;Spanish,Yf_rAHnwCHTeO1HmehiK3g,Ve44_TZjMKrjKauetKAEPw,4
4772227,jXigX_-U5IZst165QXWExg,"""Indaba Restaurant""",Edinburgh,African;Tapas/Small Plates;Restaurants;Spanish,ya5gQFpKtlWwUKPMqDmbkw,JwLgaFivbSO0prsju8H9KQ,3
4772228,jXigX_-U5IZst165QXWExg,"""Indaba Restaurant""",Edinburgh,African;Tapas/Small Plates;Restaurants;Spanish,QVOcho6ucQaMzeYjR8kh1Q,F0nFAY1Qi_7it_Q52n3nTw,4
4772229,jXigX_-U5IZst165QXWExg,"""Indaba Restaurant""",Edinburgh,African;Tapas/Small Plates;Restaurants;Spanish,k7q0p8lSrDR3gzkPexjWTw,y0mXSJKOi_1y3ZQyXnFGFg,4
4772230,jXigX_-U5IZst165QXWExg,"""Indaba Restaurant""",Edinburgh,African;Tapas/Small Plates;Restaurants;Spanish,FVIA7Yp6kCuLD5XCbf2gng,A_dC3FJOqvlsDEiDyMrzlA,5
4772232,jXigX_-U5IZst165QXWExg,"""Indaba Restaurant""",Edinburgh,African;Tapas/Small Plates;Restaurants;Spanish,oO-rRJ3p4fhIZ28wOfi80A,WW3uGfrqB4tTDlQMKCiDbA,1
4772233,jXigX_-U5IZst165QXWExg,"""Indaba Restaurant""",Edinburgh,African;Tapas/Small Plates;Restaurants;Spanish,Z60OG4lKEFla9qbp440JlQ,yuFHrb8YQtVuzu0eEXvJtA,3
4772234,jXigX_-U5IZst165QXWExg,"""Indaba Restaurant""",Edinburgh,African;Tapas/Small Plates;Restaurants;Spanish,R7Uqhv1LHSXWhJX7hEnd8A,V5U4-iDA2FeO2AlkUrATsg,5
4772237,jXigX_-U5IZst165QXWExg,"""Indaba Restaurant""",Edinburgh,African;Tapas/Small Plates;Restaurants;Spanish,_etM2TSs7eMLHNj6OWyHrg,fcMTpwfLS9F5DWTqlp8ktQ,4
4772243,jXigX_-U5IZst165QXWExg,"""Indaba Restaurant""",Edinburgh,African;Tapas/Small Plates;Restaurants;Spanish,ks4biuXH6vPz1Nnqvmy0_g,utRlrauZEOF_2kASsIoJ7A,5
4772244,jXigX_-U5IZst165QXWExg,"""Indaba Restaurant""",Edinburgh,African;Tapas/Small Plates;Restaurants;Spanish,Zr9fbtRZ44FWBnYYmLYSsw,rl4hqDnywPJDCK4wfbXMzg,5
4772248,jXigX_-U5IZst165QXWExg,"""Indaba Restaurant""",Edinburgh,African;Tapas/Small Plates;Restaurants;Spanish,NmFJx7TfInnb5Ja79q5sqA,UTr4PU6YlsaywlAR1afdlg,4
4772249,jXigX_-U5IZst165QXWExg,"""Indaba Restaurant""",Edinburgh,African;Tapas/Small Plates;Restaurants;Spanish,D6g8T27u2wVe_KdPACAboA,txzOZrHK9EVY0kYjSuXkKg,3
4772250,jXigX_-U5IZst165QXWExg,"""Indaba Restaurant""",Edinburgh,African;Tapas/Small Plates;Restaurants;Spanish,U2HoIck_6wOG7eNmm6bf-g,X2uF3C3YBD24xcgKA104Sw,4
4773490,SBZEyV_T_heCgE0f6iGGrg,"""Cafe Voltaire""",Edinburgh,Cocktail Bars;Coffee & Tea;Restaurants;Pizza;Bars;Nightlife;Food,mRuxZedfbiEIPN0cfzUdFw,5iRCT4uAsyP1UoEUoxbylA,4
4773491,SBZEyV_T_heCgE0f6iGGrg,"""Cafe Voltaire""",Edinburgh,Cocktail Bars;Coffee & Tea;Restaurants;Pizza;Bars;Nightlife;Food,KzWUAY2eShS_-k113W2t5Q,9RGIvzCGHp8ELF_JgAlbZA,4
4775048,szjkoA6qf0_OaZOAEMTltQ,"""Filament Coffee""",Edinburgh,Food;Coffee & Tea;Nightlife;Wine Bars;Restaurants;Cafes;Bars,RHHM1dzWBR3xWKDGMRcIiA,frthTngbBHgSdk4j85HmEQ,5
4775049,szjkoA6qf0_OaZOAEMTltQ,"""Filament Coffee""",Edinburgh,Food;Coffee & Tea;Nightlife;Wine Bars;Restaurants;Cafes;Bars,xawOVDEw5fQaq4f1gQ_QFQ,BhYROfCjIJsKUk22_IVHig,5
4775050,szjkoA6qf0_OaZOAEMTltQ,"""Filament Coffee""",Edinburgh,Food;Coffee & Tea;Nightlife;Wine Bars;Restaurants;Cafes;Bars,YKoYE8VCbl_N04sGJOTUDQ,tVrGBW6rj1uebWnqjY-iTQ,5
4775051,szjkoA6qf0_OaZOAEMTltQ,"""Filament Coffee""",Edinburgh,Food;Coffee & Tea;Nightlife;Wine Bars;Restaurants;Cafes;Bars,Fq-9Noo9TVKc_ApdCD5dEw,SdyaF3_mFMdCig_25qW7TQ,4
4777743,s7TMkWF36dwwD8R3TKsJqw,"""The Huxley""",Edinburgh,Nightlife;Gastropubs;Restaurants;Bars,XKEqyQxJn_FGpyxwEIYzZw,HV24bliLib6FuMW3bWBrpQ,4
4777748,s7TMkWF36dwwD8R3TKsJqw,"""The Huxley""",Edinburgh,Nightlife;Gastropubs;Restaurants;Bars,8bAVv1WO4VaPfzu6aAybrw,KPY6FvT6h-r0W0HAC1Buag,4
4777753,s7TMkWF36dwwD8R3TKsJqw,"""The Huxley""",Edinburgh,Nightlife;Gastropubs;Restaurants;Bars,Sgdh8MHnxxxL938JwrTxqg,lOZKlSyQa-jSv4HZ66okGg,2
4777756,s7TMkWF36dwwD8R3TKsJqw,"""The Huxley""",Edinburgh,Nightlife;Gastropubs;Restaurants;Bars,cjdzstbNrGfQ9GwTNlwRxA,BhYROfCjIJsKUk22_IVHig,4
4777757,s7TMkWF36dwwD8R3TKsJqw,"""The Huxley""",Edinburgh,Nightlife;Gastropubs;Restaurants;Bars,R2bFEPqhGs0LLgiDQzMtrw,F0nFAY1Qi_7it_Q52n3nTw,3
4777758,s7TMkWF36dwwD8R3TKsJqw,"""The Huxley""",Edinburgh,Nightlife;Gastropubs;Restaurants;Bars,kJ5KYyTUFPd7yK3c9FKRQA,Z_xbO-Iaxbx-ZRPhLJK-Ew,4
4777760,s7TMkWF36dwwD8R3TKsJqw,"""The Huxley""",Edinburgh,Nightlife;Gastropubs;Restaurants;Bars,91asCUo5b6T3ohyh6fNSxQ,eKc2gY6fPaQy3zNsbIYDvA,4
4777765,s7TMkWF36dwwD8R3TKsJqw,"""The Huxley""",Edinburgh,Nightlife;Gastropubs;Restaurants;Bars,H6_-RvvoAXqT2tg9t9RpYg,RvXTDScB01DbDaV7XOuE-w,5
4777772,s7TMkWF36dwwD8R3TKsJqw,"""The Huxley""",Edinburgh,Nightlife;Gastropubs;Restaurants;Bars,krA48I5GmrO_ayGR7zM8WQ,3uugj6C_tFdRa8SmVevJFA,4
4777773,s7TMkWF36dwwD8R3TKsJqw,"""The Huxley""",Edinburgh,Nightlife;Gastropubs;Restaurants;Bars,aExAP6QdtyGI39ZA8yFUVw,fcMTpwfLS9F5DWTqlp8ktQ,3
4777775,s7TMkWF36dwwD8R3TKsJqw,"""The Huxley""",Edinburgh,Nightlife;Gastropubs;Restaurants;Bars,yHZ5Pu-aZB2lSF_Daf9FJg,GN3wBXDaLLmY6Oitfy3T8g,4
4777779,s7TMkWF36dwwD8R3TKsJqw,"""The Huxley""",Edinburgh,Nightlife;Gastropubs;Restaurants;Bars,L0Jj7AAE7H3jqpolfRO3-A,VdAFcSPJgMvCAmp869X2gQ,4
4777780,s7TMkWF36dwwD8R3TKsJqw,"""The Huxley""",Edinburgh,Nightlife;Gastropubs;Restaurants;Bars,CZyh9Uzp9WNdMNf94gsyVA,jY-M01vatSmfy-mK_g0h9A,5
4777782,s7TMkWF36dwwD8R3TKsJqw,"""The Huxley""",Edinburgh,Nightlife;Gastropubs;Restaurants;Bars,WZiqESkk0IIKMXXHe7Un_A,utRlrauZEOF_2kASsIoJ7A,5
4777783,s7TMkWF36dwwD8R3TKsJqw,"""The Huxley""",Edinburgh,Nightlife;Gastropubs;Restaurants;Bars,rwYP91GxQy5Kr2yqKlLLKA,rl4hqDnywPJDCK4wfbXMzg,2
4777784,s7TMkWF36dwwD8R3TKsJqw,"""The Huxley""",Edinburgh,Nightlife;Gastropubs;Restaurants;Bars,3h3KmmfsWS3a0xVFFq5nKg,fKi8ZF3xpJJkgSusRubeMA,3
4777785,s7TMkWF36dwwD8R3TKsJqw,"""The Huxley""",Edinburgh,Nightlife;Gastropubs;Restaurants;Bars,Mf6vJByrYpy2WmqHAYcgcQ,lr22Y8AqhDdqLa3Wl0s_fw,4
